date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-05-31,BA,,state,18392,667,False,14873064,29,123.65979,0.0363
2020-05-31,CE,,state,48489,3010,False,9132078,23,530.97444,0.0621
2020-05-31,DF,,state,9780,170,False,3015268,53,324.34928,0.0174
2020-05-31,ES,,state,13690,604,False,4018650,32,340.66166,0.0441
2020-05-31,GO,,state,3726,124,False,7018354,52,53.08937,0.0333
2020-05-31,MA,,state,35297,976,False,7075181,21,498.88476,0.0277
2020-05-31,MG,,state,10464,271,False,21168791,31,49.43126,0.0259
2020-05-31,MS,,state,1568,20,False,2778986,50,56.42346,0.0128
2020-05-31,MT,,state,2485,63,False,3484466,51,71.31652,0.0254
2020-05-31,PA,,state,37961,2923,False,8602865,15,441.25998,0.077
2020-05-31,PB,,state,13162,360,False,4018127,25,327.56555,0.0274
2020-05-31,PE,,state,34450,2807,False,9557071,26,360.46609,0.0815
2020-05-31,PI,,state,5119,168,False,3273227,22,156.39001,0.0328
2020-05-31,PR,,state,4752,187,False,11433957,41,41.56042,0.0394
2020-05-31,RJ,,state,53388,5344,False,17264943,33,309.22778,0.1001
2020-05-31,RN,,state,8008,323,False,3506853,24,228.35289,0.0403
2020-05-31,RO,,state,4942,156,False,1777225,11,278.07396,0.0316
2020-05-31,RR,,state,3692,116,False,605761,14,609.4813,0.0314
2020-05-31,RS,,state,9332,224,False,11377239,43,82.02342,0.024
2020-05-31,SC,,state,9037,143,False,7164788,42,126.13074,0.0158
2020-05-31,SE,,state,6999,158,False,2298696,28,304.47697,0.0226
2020-05-31,SP,,state,109698,7615,False,45919049,35,238.89432,0.0694
2020-05-31,TO,,state,4176,73,False,1572866,17,265.50259,0.0175
2020-05-30,AC,,state,6072,142,False,881935,12,688.48611,0.0234
2020-05-30,AL,,state,9223,424,False,3337357,27,276.35641,0.046
2020-05-30,AM,,state,40560,2047,False,4144597,13,978.62349,0.0505
2020-05-30,AP,,state,9313,215,False,845731,16,1101.17756,0.0231
2020-05-30,BA,,state,17626,638,False,14873064,29,118.50954,0.0362
2020-05-30,CE,,state,47822,2956,False,9132078,23,523.67052,0.0618
2020-05-30,DF,,state,9474,162,False,3015268,53,314.20093,0.0171
2020-05-30,ES,,state,13437,583,False,4018650,32,334.36602,0.0434
2020-05-30,GO,,state,3609,124,False,7018354,52,51.42231,0.0344
2020-05-30,MA,,state,34639,955,False,7075181,21,489.58465,0.0276
2020-05-30,MG,,state,9630,263,False,21168791,31,45.4915,0.0273
2020-05-30,MS,,state,1489,20,False,2778986,50,53.58069,0.0134
2020-05-30,MT,,state,2413,58,False,3484466,51,69.25021,0.024
2020-05-30,PA,,state,37859,2920,False,8602865,15,440.07432,0.0771
2020-05-30,PB,,state,12862,346,False,4018127,25,320.09939,0.0269
2020-05-30,PE,,state,33427,2740,False,9557071,26,349.76197,0.082
2020-05-30,PI,,state,4931,161,False,3273227,22,150.64644,0.0327
2020-05-30,PR,,state,4538,186,False,11433957,41,39.6888,0.041
2020-05-30,RJ,,state,52420,5277,False,17264943,33,303.62104,0.1007
2020-05-30,RO,,state,4743,151,False,1777225,11,266.87673,0.0318
2020-05-30,RR,,state,3474,116,False,605761,14,573.49351,0.0334
2020-05-30,RS,,state,9242,218,False,11377239,43,81.23236,0.0236
2020-05-30,SC,,state,8780,136,False,7164788,42,122.54375,0.0155
2020-05-30,SE,,state,6805,149,False,2298696,28,296.03741,0.0219
2020-05-30,SP,,state,107142,7532,False,45919049,35,233.328,0.0703
2020-05-30,TO,,state,3981,71,False,1572866,17,253.10484,0.0178
2020-05-29,AC,,state,5841,135,False,881935,12,662.29371,0.0231
2020-05-29,AL,,state,8619,406,False,3337357,27,258.25826,0.0471
2020-05-29,AM,,state,38909,2011,False,4144597,13,938.7885,0.0517
2020-05-29,AP,,state,8469,207,False,845731,16,1001.38224,0.0244
2020-05-29,BA,,state,16917,609,False,14873064,29,113.74253,0.036
2020-05-29,CE,,state,38395,2859,False,9132078,23,420.441,0.0745
2020-05-29,DF,,state,8722,154,False,3015268,53,289.26119,0.0177
2020-05-29,ES,,state,12903,560,False,4018650,32,321.07797,0.0434
2020-05-29,GO,,state,3521,119,False,7018354,52,50.16846,0.0338
2020-05-29,MA,,state,32620,932,False,7075181,21,461.04828,0.0286
2020-05-29,MG,,state,9232,257,False,21168791,31,43.61137,0.0278
2020-05-29,MS,,state,1418,19,False,2778986,50,51.02581,0.0134
2020-05-29,MT,,state,2262,57,False,3484466,51,64.91669,0.0252
2020-05-29,PA,,state,37296,2900,False,8602865,15,433.52999,0.0778
2020-05-29,PB,,state,12011,327,False,4018127,25,298.92037,0.0272
2020-05-29,PE,,state,32255,2669,False,9557071,26,337.4988,0.0827
2020-05-29,PI,,state,4745,157,False,3273227,22,144.96398,0.0331
2020-05-29,PR,,state,4300,178,False,11433957,41,37.60728,0.0414
2020-05-29,RJ,,state,47953,5079,False,17264943,33,277.7478,0.1059
2020-05-29,RN,,state,7402,305,False,3506853,24,211.07243,0.0412
2020-05-29,RO,,state,4502,145,False,1777225,11,253.31627,0.0322
2020-05-29,RR,,state,3299,110,False,605761,14,544.60423,0.0333
2020-05-29,RS,,state,8843,216,False,11377239,43,77.72536,0.0244
2020-05-29,SC,,state,8530,134,False,7164788,42,119.05446,0.0157
2020-05-29,SE,,state,6462,142,False,2298696,28,281.1159,0.022
2020-05-29,SP,,state,101556,7275,False,45919049,35,221.16312,0.0716
2020-05-29,TO,,state,3611,70,False,1572866,17,229.58091,0.0194
2020-05-28,AC,,state,5600,122,False,881935,12,634.96743,0.0218
2020-05-28,AL,,state,8056,385,False,3337357,27,241.38862,0.0478
2020-05-28,AM,,state,36146,1964,False,4144597,13,872.12339,0.0543
2020-05-28,AP,,state,8152,198,False,845731,16,963.89987,0.0243
2020-05-28,BA,,state,15963,570,False,14873064,29,107.32825,0.0357
2020-05-28,CE,,state,37821,2733,False,9132078,23,414.15546,0.0723
2020-05-28,DF,,state,8300,142,False,3015268,53,275.26575,0.0171
2020-05-28,ES,,state,12203,538,False,4018650,32,303.65919,0.0441
2020-05-28,GO,,state,3101,115,False,7018354,52,44.18415,0.0371
2020-05-28,MA,,state,30482,911,False,7075181,21,430.82997,0.0299
2020-05-28,MG,,state,8686,255,False,21168791,31,41.0321,0.0294
2020-05-28,MS,,state,1356,18,False,2778986,50,48.79478,0.0133
2020-05-28,MT,,state,2085,54,False,3484466,51,59.837,0.0259
2020-05-28,PA,,state,35132,2785,False,8602865,15,408.37558,0.0793
2020-05-28,PB,,state,11132,318,False,4018127,25,277.0445,0.0286
2020-05-28,PE,,state,30713,2566,False,9557071,26,321.36415,0.0835
2020-05-28,PI,,state,4503,146,False,3273227,22,137.57066,0.0324
2020-05-28,PR,,state,4041,174,False,11433957,41,35.3421,0.0431
2020-05-28,RJ,,state,44886,4856,False,17264943,33,259.98348,0.1082
2020-05-28,RN,,state,6463,268,False,3506853,24,184.29629,0.0415
2020-05-28,RO,,state,4252,142,False,1777225,11,239.24939,0.0334
2020-05-28,RR,,state,3098,108,False,605761,14,511.42282,0.0349
2020-05-28,RS,,state,8234,213,False,11377239,43,72.37257,0.0259
2020-05-28,SC,,state,8000,131,False,7164788,42,111.65718,0.0164
2020-05-28,SE,,state,6156,135,False,2298696,28,267.80401,0.0219
2020-05-28,SP,,state,95865,6980,False,45919049,35,208.76957,0.0728
2020-05-28,TO,,state,3277,68,False,1572866,17,208.34578,0.0208
2020-05-27,AC,,state,5251,113,False,881935,12,595.39535,0.0215
2020-05-27,AL,,state,7580,368,False,3337357,27,227.12584,0.0485
2020-05-27,AM,,state,33508,1891,False,4144597,13,808.47426,0.0564
2020-05-27,AP,,state,7619,183,False,845731,16,900.87747,0.024
2020-05-27,BA,,state,15070,531,False,14873064,29,101.32411,0.0352
2020-05-27,CE,,state,37275,2671,False,9132078,23,408.17654,0.0717
2020-05-27,DF,,state,7761,133,False,3015268,53,257.39006,0.0171
2020-05-27,ES,,state,11484,511,False,4018650,32,285.76761,0.0445
2020-05-27,GO,,state,2906,108,False,7018354,52,41.40572,0.0372
2020-05-27,MA,,state,27979,887,False,7075181,21,395.45278,0.0317
2020-05-27,MG,,state,8011,240,False,21168791,31,37.84345,0.03
2020-05-27,MS,,state,1262,18,False,2778986,50,45.41225,0.0143
2020-05-27,MT,,state,1909,47,False,3484466,51,54.78601,0.0246
2020-05-27,PA,,state,31671,2605,False,8602865,15,368.1448,0.0823
2020-05-27,PB,,state,10209,298,False,4018127,25,254.0736,0.0292
2020-05-27,PE,,state,29919,2468,False,9557071,26,313.05617,0.0825
2020-05-27,PI,,state,4243,138,False,3273227,22,129.62743,0.0325
2020-05-27,PR,,state,3768,167,False,11433957,41,32.95447,0.0443
2020-05-27,RJ,,state,42398,4605,False,17264943,33,245.57278,0.1086
2020-05-27,RO,,state,3862,137,False,1777225,11,217.30507,0.0355
2020-05-27,RR,,state,2959,102,False,605761,14,488.47648,0.0345
2020-05-27,RS,,state,7048,209,False,11377239,43,61.94825,0.0297
2020-05-27,SC,,state,7372,126,False,7164788,42,102.89209,0.0171
2020-05-27,SE,,state,5912,127,False,2298696,28,257.18929,0.0215
2020-05-27,SP,,state,89483,6712,False,45919049,35,194.8712,0.075
2020-05-26,AC,,state,4781,105,False,881935,12,542.10344,0.022
2020-05-26,AL,,state,7058,352,False,3337357,27,211.48472,0.0499
2020-05-26,AM,,state,31949,1852,False,4144597,13,770.85902,0.058
2020-05-26,AP,,state,6967,173,False,845731,16,823.78439,0.0248
2020-05-26,BA,,state,14566,495,False,14873064,29,97.93544,0.034
2020-05-26,CE,,state,37021,2603,False,9132078,23,405.39514,0.0703
2020-05-26,DF,,state,7210,124,False,3015268,53,239.11639,0.0172
2020-05-26,ES,,state,10889,487,False,4018650,32,270.96164,0.0447
2020-05-26,GO,,state,2706,104,False,7018354,52,38.55605,0.0384
2020-05-26,MA,,state,26145,853,False,7075181,21,369.53118,0.0326
2020-05-26,MG,,state,7516,234,False,21168791,31,35.5051,0.0311
2020-05-26,MS,,state,1186,18,False,2778986,50,42.67744,0.0152
2020-05-26,MT,,state,1744,43,False,3484466,51,50.05071,0.0247
2020-05-26,PA,,state,29882,2522,False,8602865,15,347.3494,0.0844
2020-05-26,PB,,state,8919,286,False,4018127,25,221.96909,0.0321
2020-05-26,PE,,state,28854,2328,False,9557071,26,301.91258,0.0807
2020-05-26,PI,,state,3966,134,False,3273227,22,121.16483,0.0338
2020-05-26,PR,,state,3567,164,False,11433957,41,31.19655,0.046
2020-05-26,RJ,,state,40024,4361,False,17264943,33,231.82237,0.109
2020-05-26,RN,,state,5630,242,False,3506853,24,160.5428,0.043
2020-05-26,RO,,state,3493,133,False,1777225,11,196.54236,0.0381
2020-05-26,RR,,state,2682,102,False,605761,14,442.74887,0.038
2020-05-26,RS,,state,6785,203,False,11377239,43,59.63661,0.0299
2020-05-26,SC,,state,7016,121,False,7164788,42,97.92334,0.0172
2020-05-26,SE,,state,5735,116,False,2298696,28,249.48928,0.0202
2020-05-26,SP,,state,86017,6423,False,45919049,35,187.32313,0.0747
2020-05-26,TO,,state,2858,64,False,1572866,17,181.70652,0.0224
2020-05-25,AC,,state,4501,97,False,881935,12,510.35507,0.0216
2020-05-25,AL,,state,6682,337,False,3337357,27,200.21832,0.0504
2020-05-25,AM,,state,30282,1781,False,4144597,13,730.63798,0.0588
2020-05-25,AP,,state,6584,168,False,845731,16,778.49813,0.0255
2020-05-25,BA,,state,14204,477,False,14873064,29,95.50151,0.0336
2020-05-25,CE,,state,36185,2493,False,9132078,23,396.24059,0.0689
2020-05-25,DF,,state,6930,114,False,3015268,53,229.83032,0.0165
2020-05-25,ES,,state,10365,465,False,4018650,32,257.92244,0.0449
2020-05-25,GO,,state,2515,96,False,7018354,52,35.83461,0.0382
2020-05-25,MA,,state,24278,817,False,7075181,21,343.14316,0.0337
2020-05-25,MG,,state,6962,230,False,21168791,31,32.88804,0.033
2020-05-25,MS,,state,1100,17,False,2778986,50,39.58278,0.0155
2020-05-25,MT,,state,1594,42,False,3484466,51,45.74589,0.0263
2020-05-25,PA,,state,27366,2431,False,8602865,15,318.10333,0.0888
2020-05-25,PB,,state,8016,279,False,4018127,25,199.49593,0.0348
2020-05-25,PE,,state,28366,2248,False,9557071,26,296.80642,0.0792
2020-05-25,PI,,state,3720,119,False,3273227,22,113.64931,0.032
2020-05-25,PR,,state,3384,160,False,11433957,41,29.59605,0.0473
2020-05-25,RJ,,state,39298,4105,False,17264943,33,227.61732,0.1045
2020-05-25,RN,,state,5472,220,False,3506853,24,156.03734,0.0402
2020-05-25,RO,,state,3268,121,False,1777225,11,183.88218,0.037
2020-05-25,RR,,state,2564,86,False,605761,14,423.26924,0.0335
2020-05-25,RS,,state,6559,197,False,11377239,43,57.65019,0.03
2020-05-25,SC,,state,6875,109,False,7164788,42,95.95539,0.0159
2020-05-25,SE,,state,5448,103,False,2298696,28,237.00394,0.0189
2020-05-25,SP,,state,83625,6220,False,45919049,35,182.11396,0.0744
2020-05-25,TO,,state,2696,58,False,1572866,17,171.40685,0.0215
2020-05-24,AC,,state,4160,92,False,881935,12,471.69009,0.0221
2020-05-24,AL,,state,6214,316,False,3337357,27,186.19524,0.0509
2020-05-24,AM,,state,29867,1758,False,4144597,13,720.62495,0.0589
2020-05-24,AP,,state,6353,163,False,845731,16,751.18448,0.0257
2020-05-24,BA,,state,13899,460,False,14873064,29,93.45082,0.0331
2020-05-24,CE,,state,35595,2324,False,9132078,23,389.77985,0.0653
2020-05-24,DF,,state,6638,104,False,3015268,53,220.14627,0.0157
2020-05-24,ES,,state,10007,447,False,4018650,32,249.01397,0.0447
2020-05-24,GO,,state,2488,95,False,7018354,52,35.44991,0.0382
2020-05-24,MA,,state,22786,784,False,7075181,21,322.05537,0.0344
2020-05-24,MG,,state,6668,226,False,21168791,31,31.4992,0.0339
2020-05-24,MS,,state,1023,17,False,2778986,50,36.81199,0.0166
2020-05-24,MT,,state,1464,40,False,3484466,51,42.01505,0.0273
2020-05-24,PA,,state,24815,2290,False,8602865,15,288.45042,0.0923
2020-05-24,PB,,state,7823,272,False,4018127,25,194.6927,0.0348
2020-05-24,PE,,state,27759,2200,False,9557071,26,290.4551,0.0793
2020-05-24,PI,,state,3550,110,False,3273227,22,108.45566,0.031
2020-05-24,PR,,state,3260,156,False,11433957,41,28.51156,0.0479
2020-05-24,RJ,,state,37912,3993,False,17264943,33,219.58949,0.1053
2020-05-24,RN,,state,4774,212,False,3506853,24,136.13345,0.0444
2020-05-24,RO,,state,3201,121,False,1777225,11,180.11225,0.0378
2020-05-24,RR,,state,2439,84,False,605761,14,402.63404,0.0344
2020-05-24,RS,,state,6470,180,False,11377239,43,56.86793,0.0278
2020-05-24,SC,,state,6696,105,False,7164788,42,93.45706,0.0157
2020-05-24,SE,,state,5314,93,False,2298696,28,231.17454,0.0175
2020-05-24,SP,,state,82161,6163,False,45919049,35,178.92574,0.075
2020-05-23,AC,,state,3867,87,False,881935,12,438.46769,0.0225
2020-05-23,AL,,state,5630,301,False,3337357,27,168.69637,0.0535
2020-05-23,AM,,state,28802,1744,False,4144597,13,694.92884,0.0606
2020-05-23,BA,,state,13000,413,False,14873064,29,87.40633,0.0318
2020-05-23,CE,,state,35122,2308,False,9132078,23,384.60031,0.0657
2020-05-23,DF,,state,6248,95,False,3015268,53,207.2121,0.0152
2020-05-23,ES,,state,9918,417,False,4018650,32,246.7993,0.042
2020-05-23,GO,,state,2435,95,False,7018354,52,34.69474,0.039
2020-05-23,MA,,state,21191,754,False,7075181,21,299.51177,0.0356
2020-05-23,MG,,state,6338,217,False,21168791,31,29.9403,0.0342
2020-05-23,MS,,state,858,17,False,2778986,50,30.87457,0.0198
2020-05-23,MT,,state,1363,37,False,3484466,51,39.11647,0.0271
2020-05-23,PA,,state,24125,2150,False,8602865,15,280.42983,0.0891
2020-05-23,PB,,state,7508,258,False,4018127,25,186.85323,0.0344
2020-05-23,PE,,state,26786,2144,False,9557071,26,280.27416,0.08
2020-05-23,PI,,state,3390,107,False,3273227,22,103.56752,0.0316
2020-05-23,PR,,state,3147,153,False,11433957,41,27.52328,0.0486
2020-05-23,RJ,,state,34533,3905,False,17264943,33,200.01804,0.1131
2020-05-23,RO,,state,3109,115,False,1777225,11,174.93564,0.037
2020-05-23,RR,,state,2439,72,False,605761,14,402.63404,0.0295
2020-05-23,RS,,state,6336,176,False,11377239,43,55.69014,0.0278
2020-05-23,SC,,state,6607,103,False,7164788,42,92.21487,0.0156
2020-05-23,SE,,state,5131,86,False,2298696,28,223.21351,0.0168
2020-05-23,SP,,state,80558,6045,False,45919049,35,175.43482,0.075
2020-05-23,TO,,state,2430,51,False,1572866,17,154.49504,0.021
2020-05-22,AC,,state,3343,80,False,881935,12,379.05288,0.0239
2020-05-22,AL,,state,5302,280,False,3337357,27,158.86823,0.0528
2020-05-22,AM,,state,27038,1669,False,4144597,13,652.36741,0.0617
2020-05-22,AP,,state,5655,157,False,845731,16,668.65233,0.0278
2020-05-22,BA,,state,12557,399,False,14873064,29,84.4278,0.0318
2020-05-22,CE,,state,34573,2251,False,9132078,23,378.58853,0.0651
2020-05-22,DF,,state,5948,90,False,3015268,53,197.26273,0.0151
2020-05-22,ES,,state,9520,397,False,4018650,32,236.89547,0.0417
2020-05-22,GO,,state,2344,95,False,7018354,52,33.39814,0.0405
2020-05-22,MA,,state,18767,722,False,7075181,21,265.25116,0.0385
2020-05-22,MG,,state,5995,201,False,21168791,31,28.31999,0.0335
2020-05-22,MS,,state,805,17,False,2778986,50,28.9674,0.0211
2020-05-22,MT,,state,1271,37,False,3484466,51,36.47618,0.0291
2020-05-22,PA,,state,22697,2003,False,8602865,15,263.83071,0.0882
2020-05-22,PB,,state,6882,248,False,4018127,25,171.27383,0.036
2020-05-22,PE,,state,25760,2057,False,9557071,26,269.53865,0.0799
2020-05-22,PI,,state,3258,99,False,3273227,22,99.5348,0.0304
2020-05-22,PR,,state,2985,149,False,11433957,41,26.10645,0.0499
2020-05-22,RJ,,state,33589,3657,False,17264943,33,194.55031,0.1089
2020-05-22,RN,,state,4599,184,False,3506853,24,131.14322,0.04
2020-05-22,RO,,state,2774,106,False,1777225,11,156.08603,0.0382
2020-05-22,RR,,state,2296,72,False,605761,14,379.02737,0.0314
2020-05-22,RS,,state,5918,172,False,11377239,43,52.01614,0.0291
2020-05-22,SC,,state,6458,100,False,7164788,42,90.13526,0.0155
2020-05-22,SE,,state,4922,82,False,2298696,28,214.1214,0.0167
2020-05-22,SP,,state,76871,5773,False,45919049,35,167.40547,0.0751
2020-05-22,TO,,state,2430,51,False,1572866,17,154.49504,0.021
2020-05-21,AC,,state,3103,78,False,881935,12,351.83999,0.0251
2020-05-21,AL,,state,4916,262,False,3337357,27,147.30219,0.0533
2020-05-21,AM,,state,25367,1620,False,4144597,13,612.04986,0.0639
2020-05-21,AP,,state,5188,151,False,845731,16,613.43382,0.0291
2020-05-21,BA,,state,11941,376,False,14873064,29,80.28608,0.0315
2020-05-21,CE,,state,31413,2161,False,9132078,23,343.98524,0.0688
2020-05-21,DF,,state,5542,84,False,3015268,53,183.79792,0.0152
2020-05-21,ES,,state,8878,363,False,4018650,32,220.91996,0.0409
2020-05-21,GO,,state,2155,85,False,7018354,52,30.70521,0.0394
2020-05-21,MA,,state,17212,693,False,7075181,21,243.27293,0.0403
2020-05-21,MG,,state,5596,191,False,21168791,31,26.43514,0.0341
2020-05-21,MS,,state,746,17,False,2778986,50,26.84432,0.0228
2020-05-21,MT,,state,1187,34,False,3484466,51,34.06548,0.0286
2020-05-21,PA,,state,20532,1893,False,8602865,15,238.66468,0.0922
2020-05-21,PB,,state,6238,245,False,4018127,25,155.24646,0.0393
2020-05-21,PE,,state,23911,1925,False,9557071,26,250.19172,0.0805
2020-05-21,PI,,state,3074,93,False,3273227,22,93.91344,0.0303
2020-05-21,PR,,state,2855,144,False,11433957,41,24.96948,0.0504
2020-05-21,RJ,,state,32089,3412,False,17264943,33,185.86218,0.1063
2020-05-21,RN,,state,4251,181,False,3506853,24,121.21979,0.0426
2020-05-21,RR,,state,1988,64,False,605761,14,328.18224,0.0322
2020-05-21,RS,,state,5473,166,False,11377239,43,48.10482,0.0303
2020-05-21,SC,,state,5610,98,False,7164788,42,78.2996,0.0175
2020-05-21,SE,,state,4734,76,False,2298696,28,205.94285,0.0161
2020-05-21,SP,,state,73739,5558,False,45919049,35,160.58477,0.0754
2020-05-21,TO,,state,2205,49,False,1572866,17,140.18995,0.0222
2020-05-20,AC,,state,2817,75,False,881935,12,319.41129,0.0266
2020-05-20,AL,,state,4437,251,False,3337357,27,132.94952,0.0566
2020-05-20,AM,,state,23704,1561,False,4144597,13,571.92533,0.0659
2020-05-20,AP,,state,4549,142,False,845731,16,537.87788,0.0312
2020-05-20,BA,,state,11197,362,False,14873064,29,75.28375,0.0323
2020-05-20,CE,,state,30560,1900,False,9132078,23,334.64454,0.0622
2020-05-20,DF,,state,5271,78,False,3015268,53,174.81033,0.0148
2020-05-20,ES,,state,8495,346,False,4018650,32,211.3894,0.0407
2020-05-20,GO,,state,2049,78,False,7018354,52,29.19488,0.0381
2020-05-20,MA,,state,16058,663,False,7075181,21,226.96239,0.0413
2020-05-20,MG,,state,5286,177,False,21168791,31,24.97072,0.0335
2020-05-20,MS,,state,693,17,False,2778986,50,24.93715,0.0245
2020-05-20,MT,,state,1090,32,False,3484466,51,31.28169,0.0294
2020-05-20,PA,,state,18929,1778,False,8602865,15,220.03135,0.0939
2020-05-20,PB,,state,5838,230,False,4018127,25,145.29157,0.0394
2020-05-20,PE,,state,22560,1834,False,9557071,26,236.05559,0.0813
2020-05-20,PI,,state,2852,91,False,3273227,22,87.13114,0.0319
2020-05-20,PR,,state,2656,140,False,11433957,41,23.22905,0.0527
2020-05-20,RJ,,state,30372,3237,False,17264943,33,175.91718,0.1066
2020-05-20,RN,,state,4060,178,False,3506853,24,115.77332,0.0438
2020-05-20,RO,,state,2499,90,False,1777225,11,140.61247,0.036
2020-05-20,RR,,state,1988,64,False,605761,14,328.18224,0.0322
2020-05-20,RS,,state,4973,161,False,11377239,43,43.71008,0.0324
2020-05-20,SC,,state,5499,94,False,7164788,42,76.75035,0.0171
2020-05-20,SE,,state,4277,69,False,2298696,28,186.06201,0.0161
2020-05-20,SP,,state,69859,5363,False,45919049,35,152.13512,0.0768
2020-05-20,TO,,state,1976,47,False,1572866,17,125.63054,0.0238
2020-05-19,AC,,state,2482,73,False,881935,12,281.42664,0.0294
2020-05-19,AL,,state,4319,234,False,3337357,27,129.41378,0.0542
2020-05-19,AM,,state,22132,1491,False,4144597,13,533.99643,0.0674
2020-05-19,AP,,state,4310,136,False,845731,16,509.61831,0.0316
2020-05-19,BA,,state,11013,326,False,14873064,29,74.04661,0.0296
2020-05-19,CE,,state,28112,1856,False,9132078,23,307.83793,0.066
2020-05-19,DF,,state,4853,72,False,3015268,53,160.94755,0.0148
2020-05-19,ES,,state,7693,325,False,4018650,32,191.43245,0.0422
2020-05-19,GO,,state,1880,73,False,7018354,52,26.78691,0.0388
2020-05-19,MA,,state,15114,634,False,7075181,21,213.61998,0.0419
2020-05-19,MG,,state,4977,167,False,21168791,31,23.51103,0.0336
2020-05-19,MS,,state,642,16,False,2778986,50,23.10195,0.0249
2020-05-19,MT,,state,1005,32,False,3484466,51,28.8423,0.0318
2020-05-19,PA,,state,17177,1554,False,8602865,15,199.66604,0.0905
2020-05-19,PB,,state,5300,219,False,4018127,25,131.90225,0.0413
2020-05-19,PE,,state,21242,1741,False,9557071,26,222.26475,0.082
2020-05-19,PI,,state,2637,87,False,3273227,22,80.5627,0.033
2020-05-19,PR,,state,2519,133,False,11433957,41,22.03087,0.0528
2020-05-19,RJ,,state,27805,3079,False,17264943,33,161.0489,0.1107
2020-05-19,RN,,state,3796,170,False,3506853,24,108.2452,0.0448
2020-05-19,RO,,state,2413,88,False,1777225,11,135.77347,0.0365
2020-05-19,RR,,state,1988,64,False,605761,14,328.18224,0.0322
2020-05-19,RS,,state,3798,160,False,11377239,43,33.38244,0.0421
2020-05-19,SC,,state,5413,91,False,7164788,42,75.55004,0.0168
2020-05-19,SE,,state,3967,63,False,2298696,28,172.5761,0.0159
2020-05-19,SP,,state,65995,5147,False,45919049,35,143.72031,0.078
2020-05-19,TO,,state,1809,42,False,1572866,17,115.01298,0.0232
2020-05-18,AC,,state,2234,67,False,881935,12,253.30665,0.03
2020-05-18,AL,,state,4031,221,False,3337357,27,120.7842,0.0548
2020-05-18,AM,,state,20913,1433,False,4144597,13,504.58464,0.0685
2020-05-18,AP,,state,4023,127,False,845731,16,475.68317,0.0316
2020-05-18,BA,,state,8881,312,False,14873064,29,59.71197,0.0351
2020-05-18,CE,,state,26363,1748,False,9132078,23,288.68566,0.0663
2020-05-18,DF,,state,4618,66,False,3015268,53,153.15388,0.0143
2020-05-18,ES,,state,7157,302,False,4018650,32,178.09463,0.0422
2020-05-18,GO,,state,1781,73,False,7018354,52,25.37632,0.041
2020-05-18,MA,,state,14198,604,False,7075181,21,200.67331,0.0425
2020-05-18,MG,,state,4695,161,False,21168791,31,22.17888,0.0343
2020-05-18,MS,,state,613,16,False,2778986,50,22.05841,0.0261
2020-05-18,MT,,state,941,30,False,3484466,51,27.00557,0.0319
2020-05-18,PA,,state,15467,1392,False,8602865,15,179.78894,0.09
2020-05-18,PB,,state,4786,207,False,4018127,25,119.11022,0.0433
2020-05-18,PE,,state,20094,1640,False,9557071,26,210.2527,0.0816
2020-05-18,PI,,state,2440,85,False,3273227,22,74.54417,0.0348
2020-05-18,PR,,state,2390,130,False,11433957,41,20.90265,0.0544
2020-05-18,RJ,,state,26665,2852,False,17264943,33,154.44592,0.107
2020-05-18,RN,,state,3483,160,False,3506853,24,99.31982,0.0459
2020-05-18,RO,,state,2043,83,False,1777225,11,114.95449,0.0406
2020-05-18,RR,,state,1882,60,False,605761,14,310.68359,0.0319
2020-05-18,RS,,state,3750,151,False,11377239,43,32.96055,0.0403
2020-05-18,SC,,state,5175,85,False,7164788,42,72.22824,0.0164
2020-05-18,SE,,state,3566,59,False,2298696,28,155.13143,0.0165
2020-05-18,SP,,state,63066,4823,False,45919049,35,137.34169,0.0765
2020-05-18,TO,,state,1646,38,False,1572866,17,104.64973,0.0231
2020-05-17,AC,,state,1996,62,False,881935,12,226.32053,0.0311
2020-05-17,AL,,state,3816,210,False,3337357,27,114.34198,0.055
2020-05-17,AM,,state,20328,1413,False,4144597,13,490.46988,0.0695
2020-05-17,AP,,state,3952,119,False,845731,16,467.28806,0.0301
2020-05-17,BA,,state,8443,295,False,14873064,29,56.76705,0.0349
2020-05-17,CE,,state,24255,1641,False,9132078,23,265.6022,0.0677
2020-05-17,DF,,state,4368,58,False,3015268,53,144.86275,0.0133
2020-05-17,ES,,state,6744,285,False,4018650,32,167.81755,0.0423
2020-05-17,GO,,state,1692,70,False,7018354,52,24.10822,0.0414
2020-05-17,MA,,state,13238,576,False,7075181,21,187.10475,0.0435
2020-05-17,MG,,state,4611,156,False,21168791,31,21.78207,0.0338
2020-05-17,MS,,state,570,15,False,2778986,50,20.51108,0.0263
2020-05-17,MT,,state,901,27,False,3484466,51,25.85762,0.03
2020-05-17,PA,,state,14201,1280,False,8602865,15,165.07291,0.0901
2020-05-17,PB,,state,4347,194,False,4018127,25,108.18473,0.0446
2020-05-17,PE,,state,19452,1516,False,9557071,26,203.53516,0.0779
2020-05-17,PI,,state,2287,80,False,3273227,22,69.86989,0.035
2020-05-17,PR,,state,2316,127,False,11433957,41,20.25545,0.0548
2020-05-17,RJ,,state,22238,2715,False,17264943,33,128.80436,0.1221
2020-05-17,RN,,state,3138,139,False,3506853,24,89.48194,0.0443
